Trier (and his co-writer Eskil Vogt) thoroughly and skillfully align supernatural powers with queer discovery (particularly that of a young woman) in unexpected ways and do so without ruining the film with male-gaze shots.|Fresh
"Both a psychological thriller and a supernatural horror, at first glance much in ""Thelma"" sounds familiar - a teenage girl, extreme religiosity, sex, inexplicably smashing windows, a snake - but they never feel like tropes."|Fresh
Joachim Trier's supernatural drama is a moving allegorical tale, that feels more human than its genre-tinged narrative might suggest.|Fresh
This odd, disturbing film is visceral but ultimately unsatisfying.|Rotten
Horror allows Thelma to work with the history queer people have been dealt; the genre never requests an apology for yesterday's transgressions, but it might seek reparations by giving the viewer a few spooks.|Fresh
Thelma's central love story doles out plenty of instances of relief.|Fresh
Thelma is a film that is truly haunting, just not in the way that most people would expect.|Fresh
The whole is a fantastic metaphor for this evolution of self.|Fresh
The film is, on the surface, a story of self-discovery with supernatural tints that mixes its facets with great intelligence. [Full review in Spanish]|Fresh
Aside from the slightly draggy final act and the problematic gender politics, Thelma has a lot going for it.|Fresh
Trier (and his co-writer Eskil Vogt) thoroughly and skillfully align supernatural powers with queer discovery (particularly that of a young woman) in unexpected ways and do so without ruining the film with male-gaze shots.|Fresh
"Both a psychological thriller and a supernatural horror, at first glance much in ""Thelma"" sounds familiar - a teenage girl, extreme religiosity, sex, inexplicably smashing windows, a snake - but they never feel like tropes."|Fresh
Joachim Trier's supernatural drama is a moving allegorical tale, that feels more human than its genre-tinged narrative might suggest.|Fresh
This odd, disturbing film is visceral but ultimately unsatisfying.|Rotten
Horror allows Thelma to work with the history queer people have been dealt; the genre never requests an apology for yesterday's transgressions, but it might seek reparations by giving the viewer a few spooks.|Fresh
Thelma's central love story doles out plenty of instances of relief.|Fresh
Thelma is a film that is truly haunting, just not in the way that most people would expect.|Fresh
The whole is a fantastic metaphor for this evolution of self.|Fresh
The film is, on the surface, a story of self-discovery with supernatural tints that mixes its facets with great intelligence. [Full review in Spanish]|Fresh
Aside from the slightly draggy final act and the problematic gender politics, Thelma has a lot going for it.|Fresh
Thelma is visually and sonically impressive, with images that linger in the mind long after the film has ended, but a superfluous narrative detour strips the film of any uniqueness.|Fresh
In Thelma, Trier transforms the environment of Thelma's college campus into an almost mystical battleground between faith and modernity.|Fresh
Thelma lacks well-drawn subtext for its characters. Its politics are spelled out in unrewarding fashion, turning the film into an homage of better work rather than standing alone as uniquely frightening or thought provoking.|Rotten
Thelma is a genre film with intellect.|Fresh
Part sci-fi, part horror, part coming-of-age effort, the end result is a piercing exploration of identity that looks as impressive as it feels.|Fresh
