Director David Lowery shoves off the seafaring locale, the songs, and the majority of the original story and successfully modernizes it while staying true to its heart.|Fresh
The infectiously whimsy and adventurous 'Pete's Dragon' undergoes a polished millennial-style rebirth for today's kiddies...steady in its gentle precision for homespun high jinks.|Fresh
Old-fashioned and heartfelt, Pete's Dragon is a one-dimensional adventure that fails to take flight.|Rotten
Anyone even a year or two older than Pete himself will be able to guess where this is going, but the magic is in getting there and Pete's Dragon is one of the most gentle, deliberate versions of this particular story to come along in a long time.|Fresh
When viewing Pete's Dragon be sure you are well stocked on tissues, because there may not be a dry eye in the house.|Fresh
It's a well executed version of a classic story that combines indie sensibilities with blockbuster value that at the very least gives the film some unique flavouring.|Fresh
A perfect family film with the right amount of brilliant visuals and heartwarming storytelling to keep everyone young and old alike entertained.|Fresh
Cynicism aside, Disney might have another classic for its vaults, one that outstrips the original.|Fresh
"""Pete's Dragon"" is easily a family film that everyone can enjoy. It has the fantastical aspects, but at the heart it's a tale of a lost boy who befriends a dragon and part of his growth is realizing that he needs his newfound family as well."|Fresh
This is a painfully tired theme as well: adults, big business, modern science, what have you, try to capture the remarkable creature, while the kids try to deliver it from evil.|Rotten
Director David Lowery shoves off the seafaring locale, the songs, and the majority of the original story and successfully modernizes it while staying true to its heart.|Fresh
The infectiously whimsy and adventurous 'Pete's Dragon' undergoes a polished millennial-style rebirth for today's kiddies...steady in its gentle precision for homespun high jinks.|Fresh
Old-fashioned and heartfelt, Pete's Dragon is a one-dimensional adventure that fails to take flight.|Rotten
Anyone even a year or two older than Pete himself will be able to guess where this is going, but the magic is in getting there and Pete's Dragon is one of the most gentle, deliberate versions of this particular story to come along in a long time.|Fresh
When viewing Pete's Dragon be sure you are well stocked on tissues, because there may not be a dry eye in the house.|Fresh
It's a well executed version of a classic story that combines indie sensibilities with blockbuster value that at the very least gives the film some unique flavouring.|Fresh
A perfect family film with the right amount of brilliant visuals and heartwarming storytelling to keep everyone young and old alike entertained.|Fresh
Cynicism aside, Disney might have another classic for its vaults, one that outstrips the original.|Fresh
"""Pete's Dragon"" is easily a family film that everyone can enjoy. It has the fantastical aspects, but at the heart it's a tale of a lost boy who befriends a dragon and part of his growth is realizing that he needs his newfound family as well."|Fresh
This is a painfully tired theme as well: adults, big business, modern science, what have you, try to capture the remarkable creature, while the kids try to deliver it from evil.|Rotten
This fantasy adventure captures all of the best of Disney's irresistible magic and is an experience no one should miss.|Fresh
Pete's Dragon is a movie with clear messages that resonate masterfully. The trouble is, getting to those messages is a bit of a hassle.|Fresh
It's cute. It's a good film for family.|Fresh
What Pete's Dragon lacks in originality it makes up for in visual and special effects....second-tier Disney, but I suspect it will be viewed as an underrated film as time goes by.|Fresh
Pete's Dragon is family entertainment at its best.|Fresh
While the theme or the emotional story may not offer anything new, Lowery's therapeutic execution deserves a watch for sure.|Fresh
This is the perfect way to update an already existing film - by never drawing from the nostalgia of the original, creating it's own unique song.|Fresh
Remarkably, from the very first shot of young Pete and his parents driving into the country side, Pete's Dragon has a very Steven Spielberg like quality.|Fresh
This remake definitely gets there in the end, helped by a strong adult cast, a well-constructed story and some superb visual effects.|Fresh
In its emotional maturity and visual beauty, this is as dignified and fine as any children's movie I've seen in an inordinately long time.|Fresh
The amazingly-created Elliott is a plus, but the real draw is the timeless, heartwarming story that's brilliantly brought to life by the cast.|Fresh
Thank god, this thing feels like a kids' movie that has actual stakes. Remember those?|Fresh
. . . the magic of childhood glimmers through a film whose director remembers what it was like to be little and use emotions as armor when scary or bad things happen.|Fresh
[Pete's Dragon] is a tentpole movie that feels personal.|Fresh
A very solid offering that retains some of the magic of Disney's best.|Fresh
A film for all ages that will enchant children and remind adults of those times where fantasy caught them. [Full review in Spanish]|Fresh
"Perhaps it's me, but given the choice between living with Wes 'weird kid from ""American Beauty""' Bentley and Bryce 'Jurassic Woe' Dallas Howard and a dragon; I chose the dragon."|Fresh
It's touching, magical, heartfelt and, in the Disney tradition, is prepared to explore its forest setting's darker byways.|Fresh
There's room enough for two Pete's Dragons in this big old world.|Fresh
