Rather than show how Jeff is bolstered by the people of Boston or his family, the film goes for something much darker, more nuanced.|Fresh
It's far better than a television movie of the week, but it's no game changer in the world of cinematic biopics.|Rotten
Stronger's inability to fuss over the details, of succumbing to saccharine generalities rather than sincere specifics, leaves you with a film that operates on the most banal of sentiments.|Rotten
...[a] powerful and probing drama...fuels a spellbinding drama of overcoming dysfunction with determination.|Fresh
Stronger amiably avoids the trappings of inspirational disability dramas - but has difficulty balancing its emotional heart and socio-political themes.|Fresh
Stronger hasn't gotten the attention it rightly deserves from audiences who frankly don't know this film exists. It's a movie that people simply need to see.|Fresh
Much like its protagonist for the vast majority of the film, Stronger never exhibits the will to rise up and claim greatness.|Rotten
Never manipulative yet always captivating, this portrait of one ordinary man is an extraordinary motion picture.|Fresh
This is the kind of path disability narratives should try to follow. Focus on the subject's psyche, don't sacrifice their struggle for drippy platitudes, and be true to their journey.|Fresh
A grippingly profound biopic that adjusts its form storytelling to provide an insightful depth into Jeff Bauman's life and his road to growth.|Fresh
Rather than show how Jeff is bolstered by the people of Boston or his family, the film goes for something much darker, more nuanced.|Fresh
It's far better than a television movie of the week, but it's no game changer in the world of cinematic biopics.|Rotten
Stronger's inability to fuss over the details, of succumbing to saccharine generalities rather than sincere specifics, leaves you with a film that operates on the most banal of sentiments.|Rotten
...[a] powerful and probing drama...fuels a spellbinding drama of overcoming dysfunction with determination.|Fresh
Stronger amiably avoids the trappings of inspirational disability dramas - but has difficulty balancing its emotional heart and socio-political themes.|Fresh
Stronger hasn't gotten the attention it rightly deserves from audiences who frankly don't know this film exists. It's a movie that people simply need to see.|Fresh
Much like its protagonist for the vast majority of the film, Stronger never exhibits the will to rise up and claim greatness.|Rotten
Never manipulative yet always captivating, this portrait of one ordinary man is an extraordinary motion picture.|Fresh
This is the kind of path disability narratives should try to follow. Focus on the subject's psyche, don't sacrifice their struggle for drippy platitudes, and be true to their journey.|Fresh
A grippingly profound biopic that adjusts its form storytelling to provide an insightful depth into Jeff Bauman's life and his road to growth.|Fresh
The film is quite simply an irresistible, thumping great tear-jerker - though not necessarily gratuitously so.|Fresh
The film is constantly taking risks where most other 'inspired by' true stories take easy routes.|Fresh
While Stronger cannot entirely resist cliches, it tries harder than most to show the jagged reality of a world turned upside down by sudden disability.|Fresh
"""Stronger"" never leaves the comfort zone it established in the first half of the film, and so the finale doesn't quite deliver on all fronts, but it's a valiant effort by Gordon Green regardless."|Fresh
Green finally seems at peace with his newfound identity as a non-descript studio journeyman. Visually, the film is inert and indistinguishable from any other preachy movie-of-the-week.|Rotten
Stronger is everything Patriots Day swung for and missed.|Fresh
An inspirational film. [Full Review in Spanish]|Fresh
Quite effectively, the film describes the voracity of a society hungry for idols, sick with patriotism and capable of turning everything into merchandise. [Full review in Spanish]|Fresh
Gyllenhaal is a galvanising force, with Maslany providing a genuine counterpoint, and when the film does allow emotion to grow, it's with a caveat: being a hero means sacrificing yourself again and again.|Fresh
It's not an easy film to watch, especially because so many of Jeff's family members are themselves walking disasters. But the performances by Gyllenhaal and Maslany make the ordeal worthwhile.|Fresh
...the only touch of humanism in this film comes from Canadian actress Tatiana Maslany. [Full Review in Spanish]|Rotten
It oscillates between moments of incredible authenticity and others of embarrassing artificiality. [Full review in Portuguese.]|Rotten
It's tragic, it's crushing, it's heartfelt. Stronger is worth watching.|Fresh
Jake Gyllenhaal stands out, proving again that he is one of the best actors of his generation. [Full Review in Spanish]|Fresh
... a conventional film worthy of Hallmark Entertainment... [Full review in Spanish]|Rotten
... the story can not be separated from the melodramatic excess that surrounds it or the conventionality in its narrative... [Full review in Spanish]|Rotten
