Three Identical Strangers succeeds far beyond its role as a documentary and even holds the ingredients necessary for a thriller. [Full Review in Spanish]|Fresh
If it wasn't a documentary you wouldn't believe it could be true.|Fresh
This haunting documentary uncovers as much of the truth as is possible.|Fresh
It remains to say that the most attractive part of the documentary is found in its profound analysis of the causes that produced the triplets' separation. [Full review in Spanish]|Fresh
[Director Tim] Wardle's film becomes an interesting exploration into that ancient debate that contrasts the influence of culture and genetics on our identity. [Full review in Spanish]|Fresh
Once again, reality is truly stranger than fiction. [Full Review in Spanish]|Fresh
Dramatises the nature vs nurture argument in a murky and intriguing way. If only its stylistic mannerisms didn't threaten to obscure the storytelling.|Fresh
A stranger than fiction documentary based on a true story.|Fresh
A beautiful but grim story that is amazingly told by one of the best documentaries of the decade. [Full review in Spanish].|Fresh
The best documentary of 2018 starts out as a feel-good human interest story before morphing into something decidedly darker and disturbing.|Fresh
Three Identical Strangers succeeds far beyond its role as a documentary and even holds the ingredients necessary for a thriller. [Full Review in Spanish]|Fresh
If it wasn't a documentary you wouldn't believe it could be true.|Fresh
This haunting documentary uncovers as much of the truth as is possible.|Fresh
It remains to say that the most attractive part of the documentary is found in its profound analysis of the causes that produced the triplets' separation. [Full review in Spanish]|Fresh
[Director Tim] Wardle's film becomes an interesting exploration into that ancient debate that contrasts the influence of culture and genetics on our identity. [Full review in Spanish]|Fresh
Once again, reality is truly stranger than fiction. [Full Review in Spanish]|Fresh
Dramatises the nature vs nurture argument in a murky and intriguing way. If only its stylistic mannerisms didn't threaten to obscure the storytelling.|Fresh
A stranger than fiction documentary based on a true story.|Fresh
A beautiful but grim story that is amazingly told by one of the best documentaries of the decade. [Full review in Spanish].|Fresh
The best documentary of 2018 starts out as a feel-good human interest story before morphing into something decidedly darker and disturbing.|Fresh
The technique, which brings a nervous, frantic energy... builds suspense making the ultimate revelation and meeting greatly satisfying.|Fresh
It was a story that was really well told... very engrossing.|Fresh
The very idea is staggering, and your first reaction is wonder, sharing in the puppyish delight the brothers take in each other.|Fresh
It never loses sight of the three scarred subjects at the core of the tale, and of the sense of profound injustice inflicted on blameless children. Unmissable.|Fresh
[A] spry, endlessly watchable documentary...|Fresh
Powerfully complex, but Wardle opts to entertain viewers instead of properly grappling with issues or reaching any real conclusions.|Fresh
Entertaining and stimulating as it generally is, Wardle's film keeps bumping its head on a ceiling, conceptually speaking.|Fresh
