A comedy that evolves into drama and feels relevant in the process. This is an incredible but true story. [Full review in Spanish].|Fresh
The Big Sick takes on some pretty big themes. Luckily, the talent involved both behind the camera and in front of it is able to not only explore those themes, but to incorporate them both honestly and humorously.|Fresh
The Big Sick hits all the right notes at all the right times. It's funny and silly when it needs to be. It's romantic and cute at the right moments. And it sprinkles the drama and realism throughout.|Fresh
It's a story filled with specific cultural and personal details that resists the narrow and jejune blueprint proliferated by Apatow and Co|Fresh
What follows is an off-beat romance that constantly bucks against rom-com conventions.|Fresh
A fine movie that's anchored by great performances and story that you can't help but fall into.|Fresh
There are certain movies that are so intensely personal, so fiercely credible that there's no question they are based on true stories. The Big Sick feels authentic because it is authentic.|Fresh
The Big Sick is one of the most honest, straightforward, quality pieces of American cinema this decade.|Fresh
this is a real American story about cultures clashing and finding a common ground. [Emily] Gordon and [Kumail] Nanjiani's writing shows that we as Americans have many more similarities than we realize; all we have to do is dig deeper.|Fresh
The Big Sick perfectly captures the Millennial experience, along with all the cultural tensions that come with changing demographics.|Fresh
A comedy that evolves into drama and feels relevant in the process. This is an incredible but true story. [Full review in Spanish].|Fresh
The Big Sick takes on some pretty big themes. Luckily, the talent involved both behind the camera and in front of it is able to not only explore those themes, but to incorporate them both honestly and humorously.|Fresh
The Big Sick hits all the right notes at all the right times. It's funny and silly when it needs to be. It's romantic and cute at the right moments. And it sprinkles the drama and realism throughout.|Fresh
It's a story filled with specific cultural and personal details that resists the narrow and jejune blueprint proliferated by Apatow and Co|Fresh
What follows is an off-beat romance that constantly bucks against rom-com conventions.|Fresh
A fine movie that's anchored by great performances and story that you can't help but fall into.|Fresh
There are certain movies that are so intensely personal, so fiercely credible that there's no question they are based on true stories. The Big Sick feels authentic because it is authentic.|Fresh
The Big Sick is one of the most honest, straightforward, quality pieces of American cinema this decade.|Fresh
this is a real American story about cultures clashing and finding a common ground. [Emily] Gordon and [Kumail] Nanjiani's writing shows that we as Americans have many more similarities than we realize; all we have to do is dig deeper.|Fresh
The Big Sick perfectly captures the Millennial experience, along with all the cultural tensions that come with changing demographics.|Fresh
The Big Sick is hilarious, heartbreaking, and heartwarming all at the same time.|Fresh
It may seem like an incredibly simple romantic comedy on paper, but The Big Sick succeeds by avoiding all the usual rom com traps and hones in on the emotional content.|Fresh
It has a strong script that delivers the promised comedy, a rare phenomenon. The characters are relatable and refreshingly unfilmy. Kumail comes through as a writer, as an actor and as a comedian.|Fresh
Movies like The Big Sick don't come around that often.|Fresh
The Big Sick is the kind of film that can cause tears from both joy and pain in the same scene -- a lovely blend of drama and laughs that strikes just the right balance.|Fresh
This movie provided a fresh and different take on that formula that I think many of us were getting burnt out on. It has brilliant writing and storytelling and feels realistic while still being fun and funny.|Fresh
It deals love, death, faith, country, family, friendship and career in a way that's never sentimental, though I defy you to get to the end without shedding a tear.|Fresh
In a very real sense, you'll laugh and you'll cry in equal measure.|Fresh
The Big Sick will open your eyes to a culture many have never witnessed and a couple that is more mainstream than Hollywood would typically care to admit.|Fresh
There is something in that ungainly mixture of gratification and denial that makes The Big Sick work so well in its latter half. If it does not begin on the strongest of legs, it makes sure to have its ending count.|Fresh
Between the stellar cast, likable characters and the engaging script, there is plenty here to like.|Fresh
Isn't just a romantic comedy that defines its genre but a movie that defines the art of screenwriting and what romance stories should be.|Fresh
Happily, The Big Sick makes a welcome recovery from all these potential setbacks to be that rare thing, a genuinely feelgood comedy centred around an absolute bummer of an event.|Fresh
This film is actually one of the year's best so far. If you want to know what budding young relationships look like in America these days, this is the most pleasurable tutorial you'll ever see.|Fresh
Despite the seemingly downer subject matter, The Big Sick is indeed very funny and moving, if slightly bloated.|Fresh
I left The Big Sick feeling charmed, even though I could probably count the amount of times I laughed on one hand.|Fresh
The film's formula is evocative of feelings, without losing the internal tragedy and without trivializing anything. [Full Review in Spanish]|Fresh
The ultimate message is that, once we find love, vows are worth both taking and keeping.|Fresh
The Big Sick is that rarest of romantic comedies, in that it's both funny (often hilariously so) and poignant while still allowing its characters to grow and develop despite the constraints of the genre.|Fresh
"It's a pity that ""The Big Sick"" didn't get released in Peruvian theatres; I'm sure people looking for something different, entertaining, intelligent and deeply personal would have enjoyed it. [Full review in Spanish]"|Fresh
It's been a long time since this genre found a crowd-pleaser that is also so intelligent. [Full Review in Spanish]|Fresh
... Kumail's scenes with his parents, his brother and his sister-in-law are the best in the film. [Full review in Spanish]|Fresh
