Andrew Haigh's Lean on Pete is a social realist drama of the highest order.|Fresh
The most unjustly forgotten film of 2018 was also one of its best.|Fresh
Lean on Pete draws you in and denies you the chance to reach out for a desperate protective embrace of Charley. Haigh's unforgettable adaptation makes you bear witness to this fragile flame nursed through the unforgiving world.|Fresh
Quietly brutal, stark and even chilly, Lean on Pete is a spellbinding study of snowballing trauma and its impact on a young boy.|Fresh
A rare misstep for A24, Lean on Pete had me wanting to trade places with the titular equine by the bitter end.|Rotten
This is a film that succeeds in holding all its elements in balance - and in doing so, arrives at a depth of feeling that isn't commonplace at all.|Fresh
Adapted from the 2010 Willy Vlautin novel writer/director Andrew Haigh has fashioned a beautiful, lyrical adolescent drama that side-steps coming-of-age cliches to pursue an earthy story about an untethered, uncared for kid in desperate search for family.|Fresh
Plummer plays the part with an emotional discipline that belies his youth.|Fresh
A moving lead performance by Plummer, who captures the inexpressive young Charley's pain, confusion and anger with few words.|Fresh
Haigh also does a superb job of creating a sense of space and place, eschewing the usual US cultural landmarks and suburban landscapes for zones of semi-industrial living and dust-hewn backdrops.|Fresh
Andrew Haigh's Lean on Pete is a social realist drama of the highest order.|Fresh
The most unjustly forgotten film of 2018 was also one of its best.|Fresh
Lean on Pete draws you in and denies you the chance to reach out for a desperate protective embrace of Charley. Haigh's unforgettable adaptation makes you bear witness to this fragile flame nursed through the unforgiving world.|Fresh
Quietly brutal, stark and even chilly, Lean on Pete is a spellbinding study of snowballing trauma and its impact on a young boy.|Fresh
A rare misstep for A24, Lean on Pete had me wanting to trade places with the titular equine by the bitter end.|Rotten
This is a film that succeeds in holding all its elements in balance - and in doing so, arrives at a depth of feeling that isn't commonplace at all.|Fresh
Adapted from the 2010 Willy Vlautin novel writer/director Andrew Haigh has fashioned a beautiful, lyrical adolescent drama that side-steps coming-of-age cliches to pursue an earthy story about an untethered, uncared for kid in desperate search for family.|Fresh
Plummer plays the part with an emotional discipline that belies his youth.|Fresh
A moving lead performance by Plummer, who captures the inexpressive young Charley's pain, confusion and anger with few words.|Fresh
Haigh also does a superb job of creating a sense of space and place, eschewing the usual US cultural landmarks and suburban landscapes for zones of semi-industrial living and dust-hewn backdrops.|Fresh
This is realism almost too gritty to take, but with just enough light mixed in so that we keep looking to the horizon.|Fresh
Tough to take but impossible to turn away from. An indelible, remarkably moving glimpse into the margins of American life as seen from the point of view of a boy in search of a safe place to call home.|Fresh
... a coming-of-age story delivered in the most compassionate of tones.|Fresh
When the character suffers, you feel it, even if it's removed in a way.|Fresh
Haigh's fourth feature film luxuriates in trauma but trots a fine line, rarely dipping into cheap sentimentality.|Fresh
Haigh loses the reins somewhat as the film drifts away from the tracks and becomes obsessed, as so many European filmmakers are when working in the USA, by the vast, great American vista.|Rotten
The strong performances and crisp cinematography can't ease the relentless grimness of Lean on Pete, making it a film I just couldn't connect with no matter how hard I tried.|Rotten
Bleak yet beautiful, Lean on Pete takes surprising, unexpected turns in direction and narrative, albeit its cathartic final moments are quite conventional...the tears are earned.|Fresh
The shots of Charley and Pete in the desert searching for his aunt recall Wim Wenders Paris, Texas. Plummer's performance is of the finest caliber and the driving force behind the film.|Fresh
Lean on Pete is a devastating but enriching study of the ways the world tests our innocence, and the very understandable desire to hold onto it.|Fresh
Plummer's impassive languor is the perfect reflection of the distant and aseptic way in which Haigh looks at that world. [Full Review in Spanish]|Rotten
Although it's promoted as a movie about the relationship between a young man and a horse, Lean on Pete is much more than that. [Full review in Spanish]|Fresh
"""A solid melodrama about orphanage, devoid of sentimentality, but also of cruelty""."|Fresh
Indigence and Instagram filters, you know, are not usually good travel companions. [Full review in Spanish]|Rotten
This isn't a sappy flick about a pet horse and his owner, but a deeply seeded drama that knows and understands the lengths we go for those we love the most.|Fresh
Haigh's rumination on America, safety, and security becomes an emotional trek that will resonate with many.|Fresh
Unlike with Haigh's previous films, Weekend and 45 Years, this is the first time where I found the filmmaker's penchant for ambiguity to work effectively.|Fresh
Emotionally moving unconventional arthouse poor boy meets poor horse drama.|Fresh
From Steve Buscemi to Steve Zahn (who appears in the last minutes of the film), the secondary characters of Lean on Pete stand out for their three-dimensionality. [Full review in Spanish]|Fresh
"""Lean on Pete"" is a film that takes its time, and asks you to do the same. It is one that requires thought and some patience. And that patience is rewarded with an ending sequence that feels like the peace that comes at the end of a very long day."|Fresh
Unfortunately this time the script is the one that ends up not being up to par as Haigh's previous projects. [Full Review in Spanish]|Rotten
It's the messiness of his quest and all its missteps that make him feel real. Rather than rebellion or ego, Charley is driven purely by hope.|Fresh
Newcomer Charlie Plummer's performance carries the film appealingly, and it benefits greatly from well-crafted performances from Buscemi and Sevigny.|Fresh
Andrew Haigh's film about a young man and his horse shatters the expectations of his own genre and becomes one of the best proposals of the year. [Full Review in Spanish]|Fresh
Haigh manages to create a film that possesses the same natural majesty and virile beauty of a horse that has no hands, but does not need them to give all the support that a poor human breeding needs. [Full Review in Spanish]|Fresh
And as the film enters into its final third, Plummer is steady and brilliant demonstrating not only Charley's growth, but also how his naivety becomes mixed with darkness.|Fresh
Writer-director Andrew Haigh's Lean On Pete is a pitch-perfect adaptation, gorgeously made and difficult to watch.|Fresh
Lean on Pete may be difficult to sit through, to view without wanting to look away, but I urge you to see it, to look, and, through it, to understand the true extent of economic inequality in one of the wealthiest nations on earth.|Fresh
In quietly respecting the grueling decisions that affect one economically distressed kid every waking moment, the film stubbornly reminds us why no matter how hard things get, the American gamble will always be one worth taking.|Fresh
In Charley's America, love is the rarest thing there is. With this horse, this frightened and famished kid finally understands love as something he is capable of. And that's something worth a lot of noise.|Fresh
It will be hard to get through the film with dry eyes, but its lasting satisfaction and tenderness make it all worth it.|Fresh
An exquisitely tender and affecting picture. Haigh's handling of loneliness, isolation and tragedy is raw yet delicate yet devastatingly authentic, in a movie that's always sensitive yet never sentimental.|Fresh
There are sad moments in store, but it's a story told quite beautifully...|Fresh
A sobering portrait of a boy on his own that reveals the universal yearning for home|Fresh
The film exposes the emptiness at the heart of the American self-made man.|Fresh
Beautiful and melancholy... [Full Review in Spanish]|Fresh
The brightest moments happen when an aged and disgustingly charming Steve Buscemi appears on screen, the least with the boy's poetic and intimate interactions with the horse... [Full Review in Spanish]|Rotten
Once again [director Andrew Haigh] does not waste a scene or a line of dialogue. [Full review in Spanish]|Fresh
