"""The Dark Horse"" fully understands that it requires more than cheap uplift to make its true story a truly 'good' goodhearted film rather than just a goodhearted one."|Fresh
A serious, even solemn, tale of personal redemption.|Fresh
The Dark Horse is a rough beauty of a picture.|Fresh
The Dark Horse takes us intriguingly deep into subcultures we might not otherwise know. Unfortunately, it uses storytelling devices so overly familiar and so flatly executed, they blunt what we see.|Rotten
"""The Dark Horse"" is a showcase for Cliff Curtis and shows the actor can give a convincing, sincere and sympathetic lead performance."|Fresh
It's to The Dark Horse's great benefit that this is the rare inspirational true-life story that doesn't shoehorn a fountain of relentless optimism for the future into the proceedings.|Fresh
"If there were any justice in the Academy Awards, Curtis would be a front runner for Best Actor for this ""Raging Bull""-level performance."|Fresh
It might get corny but for Robertson's unaffectedly gritty settings and understanding that modest gains can be enough for checkmate.|Fresh
Curtis sells us on both the man's frailty and his drive; his performance alone is enough of a reason to check this one out.|Fresh
We've seen a thousand mentor-making-a-difference movies before, but not like this one.|Fresh
"""The Dark Horse"" fully understands that it requires more than cheap uplift to make its true story a truly 'good' goodhearted film rather than just a goodhearted one."|Fresh
A serious, even solemn, tale of personal redemption.|Fresh
The Dark Horse is a rough beauty of a picture.|Fresh
The Dark Horse takes us intriguingly deep into subcultures we might not otherwise know. Unfortunately, it uses storytelling devices so overly familiar and so flatly executed, they blunt what we see.|Rotten
"""The Dark Horse"" is a showcase for Cliff Curtis and shows the actor can give a convincing, sincere and sympathetic lead performance."|Fresh
It's to The Dark Horse's great benefit that this is the rare inspirational true-life story that doesn't shoehorn a fountain of relentless optimism for the future into the proceedings.|Fresh
"If there were any justice in the Academy Awards, Curtis would be a front runner for Best Actor for this ""Raging Bull""-level performance."|Fresh
It might get corny but for Robertson's unaffectedly gritty settings and understanding that modest gains can be enough for checkmate.|Fresh
Curtis sells us on both the man's frailty and his drive; his performance alone is enough of a reason to check this one out.|Fresh
We've seen a thousand mentor-making-a-difference movies before, but not like this one.|Fresh
Potoni can't trust his own instincts, let alone convince others to trust him with vulnerable kids. Curtis makes you see that internal tension, raising the stakes on what would otherwise be a conventional inspirational drama.|Fresh
... mildly inspirational without turning heavy-handed or exploitative in its examination of mental illness.|Fresh
Curtis truly does find unique strains of tenderness, eccentricity and strength in the role. The actor's work, if not the entire movie, is all about game.|Fresh
The deft and highly emotive handling of his condition and the wider ramifications of [Gen's] story make The Dark Horse a lot more than merely the against-the-odds chess story that it may initially appear to be.|Fresh
Contrary to the standard Hollywood diagnosis of mental illness, it doesn't improve according to how much love a sufferer receives, although there is a lot of love in The Dark Horse.|Fresh
Soulful story about chess, mental illness, and redemption.|Fresh
A beautiful and truly inspirational film from beginning to end, The Dark Horse [...] [is] a hidden gem well worth tracking down.|Fresh
